Feature,Importance,AbsImportance
sampling_rate_est_Eye,0.11412626369732307,0.11412626369732307
Arm_MDF_EMG,0.10677017315923512,0.10677017315923512
宜人性_Psy,0.074375150216166,0.074375150216166
主动_Psy,0.07139115234014877,0.07139115234014877
fixation_freq_Eye,0.07137408642155542,0.07137408642155542
gaze_yaw_std_Eye,0.06075460807119759,0.06075460807119759
Neck_iEMG_EMG,0.0595059503012474,0.0595059503012474
乐观_Psy,0.059448660864146685,0.059448660864146685
Post_HR_BPHR,0.05828111541098829,0.05828111541098829
Shooting_Accuracy_Score,0.058196912771963996,0.058196912771963996
Task4_NumberLine_Score,0.0580303453904671,0.0580303453904671
Shooting_TotalScore_Score,0.05565400976299874,0.05565400976299874
avg_pupil_L_Eye,0.05284353508438329,0.05284353508438329
开放性_Psy,0.05269858576801065,0.05269858576801065
求精_Psy,0.046549450740167836,0.046549450740167836
