Feature,Importance,AbsImportance
sampling_rate_est_Eye,0.11599711942138455,0.11599711942138455
Arm_MDF_EMG,0.07928880540589688,0.07928880540589688
尽责性_Psy,0.05837296851954631,0.05837296851954631
主动_Psy,0.058032557859667176,0.058032557859667176
宜人性_Psy,0.05466151391924905,0.05466151391924905
Task4_NumberLine_Score,0.05430997266014912,0.05430997266014912
fixation_freq_Eye,0.05284953771858546,0.05284953771858546
乐观_Psy,0.051457570566233776,0.051457570566233776
Shooting_Accuracy_Score,0.0474710182912176,0.0474710182912176
Shooting_AvgScore_Score,0.046159730006600126,0.046159730006600126
Shooting_TotalScore_Score,0.044630723903725585,0.044630723903725585
Post_HR_BPHR,0.042975514479102674,0.042975514479102674
avg_pupil_R_Eye,0.042345773660493725,0.042345773660493725
求精_Psy,0.04020571847349666,0.04020571847349666
avg_pupil_L_Eye,0.03983595549646729,0.03983595549646729
Neck_iEMG_EMG,0.03909471833006481,0.03909471833006481
开放性_Psy,0.03884135250204965,0.03884135250204965
gaze_pitch_std_Eye,0.03652630992081221,0.03652630992081221
gaze_yaw_std_Eye,0.03522956311645459,0.03522956311645459
avg_fixation_dur_ms_Eye,0.021713575748802793,0.021713575748802793
