Feature,Importance,AbsImportance
Arm_MDF_EMG,0.05692253002142995,0.05692253002142995
saccade_count_Eye,0.04524303313254173,0.04524303313254173
主动_Psy,0.04374288368923369,0.04374288368923369
fixation_freq_Eye,0.04331483719528334,0.04331483719528334
Game5_LifeSum_Score,0.04227153661069109,0.04227153661069109
fixation_count_Eye,0.040674169367375355,0.040674169367375355
gaze_pitch_std_Eye,0.038271175329358635,0.038271175329358635
avg_pupil_L_Eye,0.03823401046589497,0.03823401046589497
sampling_rate_est_Eye,0.03769947788967036,0.03769947788967036
blink_freq_Eye,0.03656153875000703,0.03656153875000703
Shooting_TotalScore_Score,0.03450260281065699,0.03450260281065699
Neck_Max_Amp_EMG,0.03269086092873582,0.03269086092873582
Task4_Total_Score,0.031634961427100865,0.031634961427100865
Arm_MAV_EMG,0.0315395855637097,0.0315395855637097
尽责性_Psy,0.03100504841579126,0.03100504841579126
blink_count_Eye,0.03082093964997602,0.03082093964997602
HR_Mean_ECG,0.030397568784803496,0.030397568784803496
Post_DBP_BPHR,0.030388381868554644,0.030388381868554644
Neck_iEMG_EMG,0.030240304205730498,0.030240304205730498
开放性_Psy,0.03014449555733647,0.03014449555733647
宜人性_Psy,0.029600988320475426,0.029600988320475426
avg_saccade_amp_deg_Eye,0.029461382046608534,0.029461382046608534
乐观_Psy,0.028127586010194196,0.028127586010194196
Post_HR_BPHR,0.027374673990851184,0.027374673990851184
神经质_Psy,0.02651206829994582,0.02651206829994582
Shooting_Accuracy_Score,0.026464409250398183,0.026464409250398183
short_blink_count_Eye,0.024736649650531538,0.024736649650531538
avg_pupil_R_Eye,0.024002295602850776,0.024002295602850776
外向性_Psy,0.023805236588357124,0.023805236588357124
avg_blink_dur_ms_Eye,0.02361476857590544,0.02361476857590544
