Feature,Importance,AbsImportance
Arm_MDF_EMG,0.07789831364660166,0.07789831364660166
sampling_rate_est_Eye,0.07703943061832383,0.07703943061832383
宜人性_Psy,0.04089422393020054,0.04089422393020054
主动_Psy,0.03966527361504532,0.03966527361504532
fixation_count_Eye,0.03812900133294181,0.03812900133294181
乐观_Psy,0.03689532019724078,0.03689532019724078
Shooting_Accuracy_Score,0.03581834501952892,0.03581834501952892
saccade_count_Eye,0.034910540845835204,0.034910540845835204
开放性_Psy,0.0341985145404354,0.0341985145404354
avg_saccade_amp_deg_Eye,0.03292070419458888,0.03292070419458888
尽责性_Psy,0.03285251420755764,0.03285251420755764
Task4_Total_Score,0.03204207308772653,0.03204207308772653
Neck_iEMG_EMG,0.03162198591945796,0.03162198591945796
avg_pupil_R_Eye,0.031188281432886242,0.031188281432886242
fixation_freq_Eye,0.03048112813062196,0.03048112813062196
avg_pupil_L_Eye,0.030167611010681206,0.030167611010681206
Shooting_AvgScore_Score,0.03001953493181929,0.03001953493181929
Shooting_TotalScore_Score,0.029430844382081454,0.029430844382081454
gaze_yaw_std_Eye,0.028910460134253513,0.028910460134253513
求精_Psy,0.02860933373162528,0.02860933373162528
Arm_MAV_EMG,0.027967622276862746,0.027967622276862746
short_blink_count_Eye,0.027170735262634724,0.027170735262634724
Post_HR_BPHR,0.02709533824678785,0.02709533824678785
avg_blink_dur_ms_Eye,0.026160827921209415,0.026160827921209415
Task4_NumberLine_Score,0.02596449437095302,0.02596449437095302
Arm_RMS_EMG,0.025461455995620663,0.025461455995620663
Game5_LifeSum_Score,0.02321399069621036,0.02321399069621036
Pre_HR_BPHR,0.023115076616905685,0.023115076616905685
avg_fixation_dur_ms_Eye,0.020234622935388965,0.020234622935388965
gaze_pitch_std_Eye,0.019922400767973084,0.019922400767973084
