Feature,Importance,AbsImportance
Arm_MDF_EMG,0.23622999641561904,0.23622999641561904
sampling_rate_est_Eye,0.21950318829669577,0.21950318829669577
fixation_freq_Eye,0.09552070802216263,0.09552070802216263
宜人性_Psy,0.08187294204059814,0.08187294204059814
主动_Psy,0.07579584980261458,0.07579584980261458
gaze_yaw_std_Eye,0.06993473259553565,0.06993473259553565
乐观_Psy,0.06149171538488997,0.06149171538488997
Shooting_Accuracy_Score,0.059729213017619714,0.059729213017619714
开放性_Psy,0.053202950448043296,0.053202950448043296
Shooting_TotalScore_Score,0.04671870397622131,0.04671870397622131
