Feature,Importance,AbsImportance
Arm_MDF_EMG,0.04259930884287388,0.04259930884287388
Neck_Max_Amp_EMG,0.033149484106031926,0.033149484106031926
sampling_rate_est_Eye,0.031447708379607295,0.031447708379607295
主动_Psy,0.03005717714397809,0.03005717714397809
avg_pupil_L_Eye,0.02963584976536055,0.02963584976536055
blink_freq_Eye,0.0291581078120829,0.0291581078120829
fixation_count_Eye,0.02831291984563775,0.02831291984563775
Post_HR_BPHR,0.02818743433743112,0.02818743433743112
Game5_LifeSum_Score,0.02791035736926031,0.02791035736926031
fixation_freq_Eye,0.02740695421150764,0.02740695421150764
Arm_MAV_EMG,0.027297648594916485,0.027297648594916485
avg_pupil_R_Eye,0.027209181485275312,0.027209181485275312
Shooting_TotalScore_Score,0.027036795235063773,0.027036795235063773
gaze_pitch_std_Eye,0.026643941411035398,0.026643941411035398
HR_Mean_ECG,0.02625778136640895,0.02625778136640895
saccade_count_Eye,0.025818638695894548,0.025818638695894548
Post_DBP_BPHR,0.02523505038404781,0.02523505038404781
乐观_Psy,0.025077097810430875,0.025077097810430875
SDNN_ms_ECG,0.024630053606118096,0.024630053606118096
blink_count_Eye,0.024611401417232334,0.024611401417232334
gaze_yaw_std_Eye,0.02459444855055405,0.02459444855055405
Shooting_Accuracy_Score,0.024239652992165378,0.024239652992165378
力量_Psy,0.02382071642400399,0.02382071642400399
Neck_iEMG_EMG,0.023712766726981624,0.023712766726981624
Task4_Total_Score,0.02346383491978459,0.02346383491978459
Mean_RR_ms_ECG,0.022839096296574997,0.022839096296574997
尽责性_Psy,0.022670220461504718,0.022670220461504718
Shooting_AvgScore_Score,0.022663169325437715,0.022663169325437715
开放性_Psy,0.022436108410716818,0.022436108410716818
宜人性_Psy,0.02242350318547016,0.02242350318547016
avg_saccade_amp_deg_Eye,0.02222849671467771,0.02222849671467771
short_blink_count_Eye,0.021051090652691177,0.021051090652691177
求精_Psy,0.02087204549599826,0.02087204549599826
神经质_Psy,0.02064057095833372,0.02064057095833372
Arm_RMS_EMG,0.020322793952550728,0.020322793952550728
外向性_Psy,0.019308923031021406,0.019308923031021406
进取_Psy,0.019138856696881434,0.019138856696881434
avg_blink_dur_ms_Eye,0.01895265909931501,0.01895265909931501
HR_Std_ECG,0.018815893858652268,0.018815893858652268
pNN50_pct_ECG,0.01812226042648928,0.01812226042648928
