Feature,Importance,AbsImportance
HR_Std_ECG duration_sec_Eye,-0.043252733408345866,0.043252733408345866
Post_DBP_BPHR 宜人性_Psy,-0.04321686492580932,0.04321686492580932
Resp_Mean_ECG Resp_Change_Rate_ECG,-0.04313397060104974,0.04313397060104974
Shooting_TotalScore_Score 乐业_Psy,0.043084469439094546,0.043084469439094546
RMSSD_ms_ECG Pre_DBP_BPHR,-0.04306924758762375,0.04306924758762375
Arm_RMS_EMG 坚韧.1_Psy,-0.04303007213198663,0.04303007213198663
Neck_MPF_EMG Task4_NumberLine_Score,-0.04296442470774987,0.04296442470774987
Neck_MDF_EMG 乐业_Psy,0.04286625786436706,0.04286625786436706
Arm_iEMG_EMG 尽责性_Psy,-0.04275435143125176,0.04275435143125176
Resp_Mean_ECG avg_pupil_L_Eye,-0.04263012615314669,0.04263012615314669
Resp_Change_Rate_ECG^2,0.042507533042582146,0.042507533042582146
gaze_pitch_std_Eye,-0.04246281777191132,0.04246281777191132
外向性_Psy,0.04238768934069571,0.04238768934069571
Arm_MAV_EMG 尽责性_Psy,-0.04237102282250175,0.04237102282250175
HR_Mean_ECG avg_pupil_L_Eye,-0.04234347217329428,0.04234347217329428
Neck_MAV_EMG^2,0.042200351743482654,0.042200351743482654
Arm_RMS_EMG 力量_Psy,-0.04163830187760893,0.04163830187760893
Neck_MPF_EMG Neck_Max_Amp_EMG,0.04149350250927167,0.04149350250927167
Pre_SBP_BPHR,0.041404693475227426,0.041404693475227426
Pre_DBP_BPHR Task4_Accuracy_Score,-0.04135054846429796,0.04135054846429796
Arm_MPF_EMG 外向性_Psy,-0.0413086339666654,0.0413086339666654
SDNN_ms_ECG HR_Change_Rate_ECG,-0.041196985393248835,0.041196985393248835
short_blink_count_Eye,0.041047747111656006,0.041047747111656006
Resp_Change_Rate_ECG Neck_Max_Amp_EMG,0.04094534970888419,0.04094534970888419
Shooting_Accuracy_Score Game5_LifeSum_Score,-0.040774734707661756,0.040774734707661756
short_blink_count_Eye avg_fixation_dur_ms_Eye,-0.04073881721604317,0.04073881721604317
Neck_Max_Amp_EMG Pre_SBP_BPHR,0.040714101272965826,0.040714101272965826
Pre_DBP_BPHR 神经质_Psy,0.04063513687770234,0.04063513687770234
Neck_MAV_EMG Shooting_Accuracy_Score,0.040633976592686666,0.040633976592686666
SDNN_ms_ECG 开放性_Psy,-0.04055754415315587,0.04055754415315587
avg_pupil_R_Eye Shooting_TotalScore_Score,0.040478421861642994,0.040478421861642994
Arm_MAV_EMG 乐业_Psy,-0.04041452509591016,0.04041452509591016
Post_SBP_BPHR 坚韧.1_Psy,-0.04038066259453288,0.04038066259453288
HR_Change_Rate_ECG blink_count_Eye,-0.040366482662395994,0.040366482662395994
Shooting_TotalScore_Score Shooting_AvgScore_Score,-0.04027361470409883,0.04027361470409883
Post_DBP_BPHR 坚韧.1_Psy,-0.04016294094869554,0.04016294094869554
力量_Psy 进取_Psy,0.04009062770286209,0.04009062770286209
sampling_rate_est_Eye avg_saccade_amp_deg_Eye,0.040055538659489145,0.040055538659489145
sampling_rate_est_Eye 力量_Psy,0.03998353250341071,0.03998353250341071
blink_count_Eye Shooting_Accuracy_Score,0.03990491654704021,0.03990491654704021
Arm_RMS_EMG Neck_iEMG_EMG,-0.03988018569243247,0.03988018569243247
fixation_freq_Eye Task4_Total_Score,-0.03984290279327002,0.03984290279327002
Neck_Max_Amp_EMG 求精_Psy,-0.03982682612929359,0.03982682612929359
HR_Std_ECG,0.039784955158828295,0.039784955158828295
duration_sec_Eye avg_saccade_amp_deg_Eye,0.03973950114320401,0.03973950114320401
RMSSD_ms_ECG^2,0.039737230173751324,0.039737230173751324
gaze_pitch_std_Eye^2,-0.03949951967380205,0.03949951967380205
Shooting_TotalScore_Score 神经质_Psy,-0.039474557498759506,0.039474557498759506
avg_pupil_L_Eye gaze_pitch_std_Eye,0.03943023203112846,0.03943023203112846
Post_SBP_BPHR 开放性_Psy,-0.03937584292472987,0.03937584292472987
pNN50_pct_ECG Task4_BallAndRing_Score,-0.039353065210040665,0.039353065210040665
Mean_RR_ms_ECG^2,0.039325038980365636,0.039325038980365636
saccade_count_Eye 力量_Psy,0.03928532963289121,0.03928532963289121
fixation_count_Eye 力量_Psy,0.03928532963289121,0.03928532963289121
fixation_freq_Eye Task4_BallAndRing_Score,-0.039245820457878396,0.039245820457878396
Arm_MAV_EMG Game5_TotalScore_Score,0.039157147858950025,0.039157147858950025
主动_Psy 求精_Psy,0.038997689014734396,0.038997689014734396
Arm_RMS_EMG saccade_count_Eye,0.03898379278586633,0.03898379278586633
Arm_RMS_EMG fixation_count_Eye,0.03898379278586633,0.03898379278586633
gaze_yaw_std_Eye^2,-0.03896428281055124,0.03896428281055124
Resp_Change_Rate_ECG,-0.038821162850807084,0.038821162850807084
n_peaks_ECG 坚韧.1_Psy,-0.038820797147710945,0.038820797147710945
gaze_yaw_std_Eye Task4_BallAndRing_Score,-0.03876210946834288,0.03876210946834288
Post_DBP_BPHR 神经质_Psy,0.03875157461092859,0.03875157461092859
HR_Mean_ECG Resp_Change_Rate_ECG,-0.038657015156423474,0.038657015156423474
HR_Change_Rate_ECG Pre_HR_BPHR,0.03858382606161852,0.03858382606161852
SDNN_ms_ECG 坚韧_Psy,-0.03857120567907728,0.03857120567907728
RMSSD_ms_ECG Pre_SBP_BPHR,-0.038552219899066424,0.038552219899066424
Arm_MPF_EMG gaze_yaw_std_Eye,0.03849891210505645,0.03849891210505645
blink_freq_Eye Shooting_Accuracy_Score,0.03848449383158901,0.03848449383158901
sampling_rate_est_Eye 心理弹性总分_Psy,0.03843097524542026,0.03843097524542026
HR_Change_Rate_ECG blink_freq_Eye,-0.03837125936300076,0.03837125936300076
Pre_SBP_BPHR Task4_Accuracy_Score,-0.038364013182517774,0.038364013182517774
Pre_DBP_BPHR^2,-0.03831679823090166,0.03831679823090166
Post_SBP_BPHR 坚韧_Psy,-0.0382566679653,0.0382566679653
avg_fixation_dur_ms_Eye Game5_TotalScore_Score,0.03821994362577395,0.03821994362577395
avg_blink_dur_ms_Eye Game5_LifeSum_Score,0.03809271267169232,0.03809271267169232
Arm_MDF_EMG Shooting_Accuracy_Score,-0.038042839774901784,0.038042839774901784
Neck_MDF_EMG fixation_freq_Eye,-0.03802175655731408,0.03802175655731408
Task4_NumberLine_Score Game5_LifeSum_Score,0.037961185178306954,0.037961185178306954
Arm_RMS_EMG Neck_Max_Amp_EMG,-0.037960113344556484,0.037960113344556484
gaze_yaw_std_Eye 求精_Psy,-0.03794143145600399,0.03794143145600399
Neck_Max_Amp_EMG Pre_DBP_BPHR,0.03788333362318921,0.03788333362318921
HR_Change_Rate_ECG Game5_LifeSum_Score,-0.037868934698608844,0.037868934698608844
HR_Change_Rate_ECG 求精_Psy,0.03780240044365936,0.03780240044365936
Shooting_TotalScore_Score 求精_Psy,0.037783054894886606,0.037783054894886606
神经质_Psy 外向性_Psy,-0.03776095093337875,0.03776095093337875
gaze_yaw_std_Eye Task4_NumberLine_Score,-0.037744730221095604,0.037744730221095604
Pre_SBP_BPHR^2,-0.0376697713966199,0.0376697713966199
Neck_Max_Amp_EMG Task4_BallAndRing_Score,-0.037579804883862734,0.037579804883862734
short_blink_count_Eye Shooting_Accuracy_Score,0.037510788248555305,0.037510788248555305
Shooting_AvgScore_Score 坚韧_Psy,0.03738099040015822,0.03738099040015822
blink_count_Eye avg_blink_dur_ms_Eye,-0.03726999616837237,0.03726999616837237
Arm_MDF_EMG Task4_BallAndRing_Score,-0.03716008269474956,0.03716008269474956
Resp_Std_ECG Arm_MPF_EMG,0.03710015607513372,0.03710015607513372
fixation_freq_Eye Task4_Accuracy_Score,-0.03706743020176047,0.03706743020176047
Post_SBP_BPHR 力量_Psy,-0.037047981969650645,0.037047981969650645
Arm_MAV_EMG 主动_Psy,-0.037047954408520795,0.037047954408520795
Arm_iEMG_EMG Task4_Accuracy_Score,0.036972882105854324,0.036972882105854324
HR_Mean_ECG Post_DBP_BPHR,0.03689289110618871,0.03689289110618871
pNN50_pct_ECG Task4_Total_Score,-0.03689200826419807,0.03689200826419807
gaze_yaw_std_Eye gaze_pitch_std_Eye,-0.03684468977493518,0.03684468977493518
Shooting_Accuracy_Score 神经质_Psy,0.03679904261127669,0.03679904261127669
SDNN_ms_ECG Post_SBP_BPHR,-0.03678108079866895,0.03678108079866895
n_peaks_ECG avg_pupil_L_Eye,-0.03670188186514159,0.03670188186514159
Post_SBP_BPHR 乐观_Psy,-0.03669639671709215,0.03669639671709215
外向性_Psy 乐观_Psy,0.03666801886691765,0.03666801886691765
fixation_count_Eye 乐观_Psy,0.03666287666906944,0.03666287666906944
saccade_count_Eye 乐观_Psy,0.03666287666906944,0.03666287666906944
Arm_RMS_EMG 主动_Psy,-0.03663946543571497,0.03663946543571497
Resp_Std_ECG Pre_SBP_BPHR,-0.036624201569276094,0.036624201569276094
Neck_MPF_EMG avg_saccade_amp_deg_Eye,-0.03654792409943216,0.03654792409943216
sampling_rate_est_Eye 乐观_Psy,0.036479898964650315,0.036479898964650315
主动_Psy 乐业_Psy,-0.03642519172307635,0.03642519172307635
Post_SBP_BPHR Task4_Accuracy_Score,-0.03642305214731195,0.03642305214731195
Shooting_TotalScore_Score Game5_LifeSum_Score,-0.03639772447083719,0.03639772447083719
Neck_Max_Amp_EMG gaze_pitch_std_Eye,-0.0363729110473357,0.0363729110473357
Mean_RR_ms_ECG pNN50_pct_ECG,-0.03634885358219298,0.03634885358219298
Shooting_TotalScore_Score 主动_Psy,0.03627173730013782,0.03627173730013782
gaze_pitch_std_Eye Task4_Total_Score,-0.03622878978863954,0.03622878978863954
gaze_yaw_std_Eye Shooting_Accuracy_Score,-0.03622578207472657,0.03622578207472657
Arm_iEMG_EMG 乐业_Psy,-0.03610817176004786,0.03610817176004786
HR_Change_Rate_ECG Resp_Mean_ECG,0.036107199462088034,0.036107199462088034
avg_pupil_L_Eye Pre_HR_BPHR,-0.0360474343033762,0.0360474343033762
Arm_MAV_EMG 开放性_Psy,-0.036045516108242005,0.036045516108242005
Post_SBP_BPHR 主动_Psy,-0.03602833818887658,0.03602833818887658
blink_freq_Eye Pre_HR_BPHR,-0.035929521751717354,0.035929521751717354
Task4_NumberLine_Score 求精_Psy,0.03592471015324233,0.03592471015324233
gaze_pitch_std_Eye 求精_Psy,-0.03592090990724039,0.03592090990724039
Resp_Mean_ECG Post_DBP_BPHR,0.03588065779519542,0.03588065779519542
Arm_MPF_EMG^2,-0.03587785650891491,0.03587785650891491
blink_count_Eye Pre_HR_BPHR,-0.03586065166672059,0.03586065166672059
Arm_MPF_EMG 乐业_Psy,-0.03584803702642473,0.03584803702642473
Resp_Change_Rate_ECG Post_HR_BPHR,-0.03571885978406123,0.03571885978406123
HR_Std_ECG Shooting_Accuracy_Score,0.03570009070462601,0.03570009070462601
RMSSD_ms_ECG Shooting_TotalScore_Score,0.035642284213438014,0.035642284213438014
进取_Psy,0.03563443514516314,0.03563443514516314
blink_freq_Eye avg_blink_dur_ms_Eye,-0.03560516515568311,0.03560516515568311
Mean_RR_ms_ECG avg_pupil_L_Eye,0.03558338127236913,0.03558338127236913
尽责性_Psy 乐观_Psy,-0.035555325559756275,0.035555325559756275
Neck_Max_Amp_EMG sampling_rate_est_Eye,0.035547001604051436,0.035547001604051436
HR_Change_Rate_ECG Arm_MAV_EMG,-0.035543454393286496,0.035543454393286496
Task4_BallAndRing_Score 乐观_Psy,-0.035498304795463884,0.035498304795463884
pNN50_pct_ECG 乐业_Psy,-0.03548105468886396,0.03548105468886396
Arm_MDF_EMG Post_SBP_BPHR,-0.03546212231629999,0.03546212231629999
n_peaks_ECG Resp_Change_Rate_ECG,-0.03545662498070087,0.03545662498070087
Neck_RMS_EMG Neck_iEMG_EMG,0.03545382335369126,0.03545382335369126
short_blink_count_Eye Post_DBP_BPHR,0.03544108375387743,0.03544108375387743
Neck_MAV_EMG Pre_SBP_BPHR,0.035350996436799884,0.035350996436799884
HR_Std_ECG Arm_MDF_EMG,0.03521288845193561,0.03521288845193561
n_peaks_ECG Game5_TotalScore_Score,0.03511216424219095,0.03511216424219095
Resp_Std_ECG Game5_LifeSum_Score,-0.03506860244258268,0.03506860244258268
Post_DBP_BPHR 主动_Psy,-0.035042962042861545,0.035042962042861545
fixation_freq_Eye Task4_NumberLine_Score,-0.03501726045780019,0.03501726045780019
进取_Psy^2,0.035010880313621304,0.035010880313621304
Shooting_AvgScore_Score 心理弹性总分_Psy,0.03481539628475178,0.03481539628475178
SDNN_ms_ECG Shooting_TotalScore_Score,0.034659850855787606,0.034659850855787606
Resp_Mean_ECG 进取_Psy,-0.034653784729092064,0.034653784729092064
avg_blink_dur_ms_Eye,0.03462055858783511,0.03462055858783511
Resp_Mean_ECG Post_HR_BPHR,0.0345438687868207,0.0345438687868207
Shooting_AvgScore_Score 坚韧.1_Psy,0.0345137733132509,0.0345137733132509
Arm_MAV_EMG Arm_iEMG_EMG,-0.034501448834096754,0.034501448834096754
fixation_count_Eye Task4_Total_Score,-0.0344550377401656,0.0344550377401656
saccade_count_Eye Task4_Total_Score,-0.0344550377401656,0.0344550377401656
Task4_Accuracy_Score 乐业_Psy,0.034343455772440634,0.034343455772440634
Arm_MAV_EMG Arm_RMS_EMG,-0.03434088273317175,0.03434088273317175
Shooting_Accuracy_Score 宜人性_Psy,-0.03432636666722151,0.03432636666722151
SDNN_ms_ECG^2,-0.03426903457218058,0.03426903457218058
Neck_iEMG_EMG 主动_Psy,0.03420382827070986,0.03420382827070986
Arm_iEMG_EMG^2,-0.03416509425254939,0.03416509425254939
Neck_RMS_EMG gaze_pitch_std_Eye,-0.03414290948464214,0.03414290948464214
avg_pupil_L_Eye 进取_Psy,-0.034129296651769385,0.034129296651769385
Neck_iEMG_EMG,0.03399667438316267,0.03399667438316267
Resp_Std_ECG,0.03395677391921286,0.03395677391921286
Neck_Max_Amp_EMG Post_HR_BPHR,-0.03395602478232629,0.03395602478232629
duration_sec_Eye fixation_freq_Eye,-0.03393560230979674,0.03393560230979674
Post_SBP_BPHR 宜人性_Psy,-0.033909745986794235,0.033909745986794235
HR_Mean_ECG 进取_Psy,-0.033886194826456655,0.033886194826456655
Shooting_AvgScore_Score 乐业_Psy,0.03387616539120625,0.03387616539120625
Resp_Std_ECG Neck_MDF_EMG,-0.033839617829752075,0.033839617829752075
Arm_Max_Amp_EMG blink_freq_Eye,0.0337342535091018,0.0337342535091018
fixation_freq_Eye avg_pupil_R_Eye,-0.0337260242341463,0.0337260242341463
SDNN_ms_ECG avg_fixation_dur_ms_Eye,0.033699376332512854,0.033699376332512854
blink_freq_Eye Post_DBP_BPHR,0.03366450412352931,0.03366450412352931
Resp_Change_Rate_ECG avg_pupil_L_Eye,0.03366223939302271,0.03366223939302271
Post_HR_BPHR Shooting_Accuracy_Score,-0.03360914878408341,0.03360914878408341
SDNN_ms_ECG Shooting_AvgScore_Score,0.03351684384831373,0.03351684384831373
n_peaks_ECG Pre_HR_BPHR,0.03351618146404263,0.03351618146404263
Arm_Max_Amp_EMG^2,-0.03347647251831774,0.03347647251831774
blink_freq_Eye avg_pupil_L_Eye,0.03342543461108694,0.03342543461108694
Arm_RMS_EMG 心理弹性总分_Psy,-0.033406911581945205,0.033406911581945205
Shooting_AvgScore_Score^2,-0.03339723233033628,0.03339723233033628
Arm_MPF_EMG avg_pupil_R_Eye,-0.033387531662649184,0.033387531662649184
HR_Std_ECG avg_pupil_L_Eye,-0.033333082002952874,0.033333082002952874
Arm_iEMG_EMG 进取_Psy,-0.03327394542168663,0.03327394542168663
Shooting_AvgScore_Score 开放性_Psy,0.03326188432455698,0.03326188432455698
n_peaks_ECG Post_HR_BPHR,0.03324809498431966,0.03324809498431966
HR_Change_Rate_ECG sampling_rate_est_Eye,0.033116098625941205,0.033116098625941205
HR_Mean_ECG Post_HR_BPHR,0.03305588145241396,0.03305588145241396
n_peaks_ECG 主动_Psy,-0.03304758154923281,0.03304758154923281
HR_Mean_ECG HR_Change_Rate_ECG,0.032874917293581524,0.032874917293581524
Pre_DBP_BPHR Task4_NumberLine_Score,-0.032770409206172336,0.032770409206172336
HR_Std_ECG Neck_MDF_EMG,-0.0327322418973478,0.0327322418973478
Arm_Max_Amp_EMG blink_count_Eye,0.032730859405548866,0.032730859405548866
Neck_MAV_EMG,0.03272554747539388,0.03272554747539388
Neck_MDF_EMG 神经质_Psy,-0.03271844135096334,0.03271844135096334
Shooting_Accuracy_Score,-0.03270617408768382,0.03270617408768382
Pre_HR_BPHR 进取_Psy,0.032684453359292126,0.032684453359292126
short_blink_count_Eye 外向性_Psy,0.03266804201888098,0.03266804201888098
Neck_MPF_EMG 进取_Psy,0.032647693534842606,0.032647693534842606
Task4_Total_Score 坚韧.1_Psy,0.03262232440041137,0.03262232440041137
Arm_RMS_EMG 宜人性_Psy,-0.03258762283524297,0.03258762283524297
Shooting_AvgScore_Score 主动_Psy,0.03257490894184801,0.03257490894184801
Pre_DBP_BPHR Shooting_TotalScore_Score,-0.03240657691854284,0.03240657691854284
力量_Psy,-0.032364488899834475,0.032364488899834475
Neck_MPF_EMG,0.032348907290355285,0.032348907290355285
Neck_MDF_EMG 坚韧.1_Psy,0.032294380467867465,0.032294380467867465
SDNN_ms_ECG 坚韧.1_Psy,-0.032227376447077766,0.032227376447077766
avg_pupil_R_Eye Game5_TotalScore_Score,-0.03220668124870155,0.03220668124870155
blink_count_Eye,0.03215826977788988,0.03215826977788988
gaze_yaw_std_Eye 宜人性_Psy,-0.03207744169921061,0.03207744169921061
Resp_Mean_ECG Arm_MDF_EMG,0.03206711434849536,0.03206711434849536
duration_sec_Eye short_blink_count_Eye,0.0320192816643916,0.0320192816643916
n_peaks_ECG Pre_DBP_BPHR,0.03196951017264913,0.03196951017264913
HR_Mean_ECG Arm_MDF_EMG,0.031917243554942576,0.031917243554942576
Pre_HR_BPHR^2,0.031886991880465024,0.031886991880465024
Game5_TotalScore_Score 神经质_Psy,-0.03185809436180558,0.03185809436180558
Post_DBP_BPHR 进取_Psy,-0.03165227719381984,0.03165227719381984
fixation_freq_Eye avg_pupil_L_Eye,-0.03159876769044452,0.03159876769044452
duration_sec_Eye 坚韧_Psy,-0.03149653323663784,0.03149653323663784
blink_count_Eye Post_DBP_BPHR,0.03139758093566151,0.03139758093566151
n_peaks_ECG 力量_Psy,-0.03137016751673481,0.03137016751673481
Arm_MPF_EMG Task4_NumberLine_Score,-0.03136591359756951,0.03136591359756951
duration_sec_Eye Task4_BallAndRing_Score,-0.031350452524399795,0.031350452524399795
avg_saccade_amp_deg_Eye Shooting_AvgScore_Score,-0.031314731473562576,0.031314731473562576
Post_SBP_BPHR Task4_Total_Score,-0.031225848601599653,0.031225848601599653
Arm_RMS_EMG Pre_DBP_BPHR,-0.0311782163566876,0.0311782163566876
saccade_count_Eye avg_pupil_R_Eye,-0.031137311455459157,0.031137311455459157
fixation_count_Eye avg_pupil_R_Eye,-0.031137311455459157,0.031137311455459157
fixation_count_Eye Task4_Accuracy_Score,-0.031131256711829113,0.031131256711829113
saccade_count_Eye Task4_Accuracy_Score,-0.031131256711829113,0.031131256711829113
SDNN_ms_ECG 心理弹性总分_Psy,-0.031103137381589534,0.031103137381589534
pNN50_pct_ECG Pre_SBP_BPHR,-0.03105694338559322,0.03105694338559322
avg_blink_dur_ms_Eye fixation_freq_Eye,-0.031023911431969312,0.031023911431969312
pNN50_pct_ECG,0.031022228845955402,0.031022228845955402
RMSSD_ms_ECG 乐业_Psy,-0.03100143251900028,0.03100143251900028
Arm_iEMG_EMG Neck_Max_Amp_EMG,-0.031000639574758876,0.031000639574758876
sampling_rate_est_Eye 神经质_Psy,-0.030906020639296063,0.030906020639296063
Arm_iEMG_EMG Game5_TotalScore_Score,0.030902352350305636,0.030902352350305636
gaze_pitch_std_Eye Shooting_Accuracy_Score,-0.03090123062038657,0.03090123062038657
blink_freq_Eye,0.03086834028347388,0.03086834028347388
Post_DBP_BPHR Shooting_Accuracy_Score,-0.030847786769477307,0.030847786769477307
Arm_iEMG_EMG 主动_Psy,-0.030847476574651662,0.030847476574651662
HR_Std_ECG Pre_DBP_BPHR,-0.03076041200007045,0.03076041200007045
Neck_MPF_EMG 求精_Psy,0.030746363071107268,0.030746363071107268
gaze_yaw_std_Eye,-0.0307301986897132,0.0307301986897132
Pre_SBP_BPHR Post_DBP_BPHR,-0.03067654018620252,0.03067654018620252
gaze_pitch_std_Eye Task4_Accuracy_Score,-0.030674129708522704,0.030674129708522704
Neck_MAV_EMG Game5_LifeSum_Score,0.030669335706713045,0.030669335706713045
Neck_MDF_EMG 外向性_Psy,0.030573348621254822,0.030573348621254822
Neck_MDF_EMG gaze_yaw_std_Eye,-0.030493240927136983,0.030493240927136983
duration_sec_Eye 开放性_Psy,-0.030490736895952872,0.030490736895952872
avg_saccade_amp_deg_Eye gaze_pitch_std_Eye,-0.0304703891771883,0.0304703891771883
Arm_iEMG_EMG Pre_DBP_BPHR,-0.030431193747148068,0.030431193747148068
sampling_rate_est_Eye Pre_HR_BPHR,0.030419115896995044,0.030419115896995044
blink_count_Eye avg_pupil_L_Eye,0.03031959638280308,0.03031959638280308
avg_fixation_dur_ms_Eye Game5_LifeSum_Score,0.030281487447948705,0.030281487447948705
Mean_RR_ms_ECG avg_pupil_R_Eye,0.03027177950176219,0.03027177950176219
Resp_Change_Rate_ECG Shooting_TotalScore_Score,-0.030230982556788303,0.030230982556788303
